code_module,code_presentation,id_student,total_clicks,mean_clicks,active_days,first_activity_day,last_activity_day,n_activity_records,n_unique_sites,n_activity_types,engagement_span,clicks_per_active_day
GGG,2014B,629633,1253,4.335640138408304,56,1,222,289,49,7,221,22.375
GGG,2014B,629736,468,2.5714285714285716,43,-8,222,182,44,6,230,10.883720930232558
GGG,2014B,629745,1213,4.813492063492063,45,-3,236,252,53,7,239,26.955555555555556
GGG,2014B,629772,657,3.8197674418604652,26,-4,222,172,40,6,226,25.26923076923077
GGG,2014B,629777,1052,3.6527777777777777,51,-8,241,288,39,7,249,20.627450980392158
GGG,2014B,629779,121,2.2830188679245285,7,11,222,53,14,5,211,17.285714285714285
GGG,2014B,629813,524,4.125984251968504,26,-8,173,127,31,7,181,20.153846153846153
GGG,2014B,629820,302,3.0505050505050506,22,-3,215,99,28,6,218,13.727272727272727
GGG,2014B,629853,549,2.786802030456853,51,-8,226,197,47,7,234,10.764705882352942
GGG,2014B,629960,16,1.6,2,1,2,10,8,5,1,8.0
GGG,2014B,629961,91,2.4594594594594597,9,4,161,37,17,6,157,10.11111111111111
GGG,2014B,629963,57,2.7142857142857144,6,-4,60,21,13,4,64,9.5
GGG,2014B,629978,111,2.22,8,33,210,50,11,5,177,13.875
GGG,2014B,629990,48,2.1818181818181817,6,3,63,22,11,4,60,8.0
GGG,2014B,630008,4,2.0,1,2,2,2,2,2,0,4.0
GGG,2014B,630099,1082,3.2298507462686565,63,-6,240,335,43,7,246,17.174603174603174
GGG,2014B,630108,739,4.222857142857142,32,0,221,175,42,7,221,23.09375
GGG,2014B,630133,1,1.0,1,-5,-5,1,1,1,0,1.0
GGG,2014B,630149,47,4.2727272727272725,3,-1,52,11,5,4,53,15.666666666666666
GGG,2014B,630156,9,2.25,1,56,56,4,4,3,0,9.0
GGG,2014B,630203,178,3.358490566037736,9,-8,107,53,20,6,115,19.77777777777778
GGG,2014B,630219,333,3.297029702970297,16,-8,209,101,29,6,217,20.8125
GGG,2014B,630221,865,4.119047619047619,41,2,209,210,47,7,207,21.097560975609756
GGG,2014B,630240,132,1.9701492537313432,15,-5,157,67,18,5,162,8.8
GGG,2014B,630242,453,3.80672268907563,25,-3,181,119,32,7,184,18.12
GGG,2014B,630446,501,4.282051282051282,31,-7,233,117,33,6,240,16.161290322580644
GGG,2014B,630496,940,3.821138211382114,56,-7,236,246,48,6,243,16.785714285714285
GGG,2014B,630522,546,4.918918918918919,24,37,222,111,26,7,185,22.75
GGG,2014B,630569,320,2.3703703703703702,33,-1,212,135,34,7,213,9.696969696969697
GGG,2014B,630762,295,3.4302325581395348,23,-7,228,86,18,5,235,12.826086956521738
GGG,2014B,630770,926,2.755952380952381,65,-7,225,336,57,7,232,14.246153846153845
GGG,2014B,630776,1129,3.0846994535519126,69,-1,150,366,35,7,151,16.36231884057971
GGG,2014B,630787,446,2.6706586826347305,50,-7,220,167,38,7,227,8.92
GGG,2014B,630788,900,3.6885245901639343,59,-6,221,244,54,7,227,15.254237288135593
GGG,2014B,630834,894,4.425742574257426,53,-2,240,202,46,6,242,16.867924528301888
GGG,2014B,630841,1077,3.778947368421053,60,-3,227,285,49,7,230,17.95
GGG,2014B,630863,531,3.448051948051948,36,61,222,154,39,6,161,14.75
GGG,2014B,630881,676,2.9911504424778763,46,-8,215,226,49,7,223,14.695652173913043
GGG,2014B,630946,583,3.3699421965317917,31,-8,223,173,42,7,231,18.806451612903224
GGG,2014B,631033,255,3.642857142857143,12,19,221,70,21,7,202,21.25
GGG,2014B,631189,780,3.12,62,-7,228,250,31,7,235,12.580645161290322
GGG,2014B,631201,576,3.18232044198895,34,1,235,181,45,7,234,16.941176470588236
GGG,2014B,631212,178,2.966666666666667,15,5,100,60,23,6,95,11.866666666666667
GGG,2014B,631277,358,4.022471910112359,12,24,214,89,24,5,190,29.833333333333332
GGG,2014B,631290,996,3.43448275862069,82,-4,222,290,44,7,226,12.146341463414634
GGG,2014B,631392,1544,4.901587301587302,84,-8,238,315,47,7,246,18.38095238095238
GGG,2014B,631446,320,2.6016260162601625,22,47,217,123,37,7,170,14.545454545454545
GGG,2014B,631454,1446,3.3943661971830985,93,-8,240,426,60,7,248,15.548387096774194
GGG,2014B,631542,1311,2.9328859060402683,105,-8,227,447,45,6,235,12.485714285714286
GGG,2014B,631693,193,2.643835616438356,19,-8,72,73,22,7,80,10.157894736842104
GGG,2014B,631753,463,2.875776397515528,37,2,221,161,40,7,219,12.513513513513514
GGG,2014B,631756,51,1.9615384615384615,9,10,104,26,11,4,94,5.666666666666667
GGG,2014B,631786,176,2.3783783783783785,13,0,221,74,18,5,221,13.538461538461538
GGG,2014B,631788,9,1.5,2,61,91,6,4,4,30,4.5
GGG,2014B,631935,979,3.285234899328859,84,-8,239,298,51,7,247,11.654761904761905
GGG,2014B,631953,1167,3.054973821989529,102,-2,233,382,27,6,235,11.441176470588236
GGG,2014B,631978,68,2.8333333333333335,8,13,91,24,8,4,78,8.5
GGG,2014B,631992,1,1.0,1,-7,-7,1,1,1,0,1.0
GGG,2014B,632152,322,4.075949367088608,17,-8,168,79,20,6,176,18.941176470588236
GGG,2014B,632153,322,3.22,15,4,222,100,26,7,218,21.466666666666665
GGG,2014B,632210,90,2.5,7,26,59,36,15,4,33,12.857142857142858
GGG,2014B,632267,84,2.8,6,1,18,30,13,4,17,14.0
GGG,2014B,632475,772,3.125506072874494,53,-6,238,247,35,6,244,14.566037735849056
GGG,2014B,632483,675,4.115853658536586,43,-4,220,164,40,6,224,15.69767441860465
GGG,2014B,632485,1452,4.495356037151703,78,1,238,323,43,7,237,18.615384615384617
GGG,2014B,632512,344,2.356164383561644,40,-8,223,146,35,7,231,8.6
GGG,2014B,632514,546,2.63768115942029,40,-3,216,207,45,7,219,13.65
GGG,2014B,632526,834,4.255102040816326,48,27,221,196,42,7,194,17.375
GGG,2014B,632533,173,2.4714285714285715,8,-8,52,70,24,6,60,21.625
GGG,2014B,632543,1416,6.907317073170732,41,-6,221,205,43,7,227,34.53658536585366
GGG,2014B,632558,55,2.619047619047619,4,2,25,21,14,4,23,13.75
GGG,2014B,632559,839,2.5975232198142413,59,-6,214,323,53,7,220,14.220338983050848
GGG,2014B,632569,396,3.63302752293578,21,2,222,109,31,6,220,18.857142857142858
GGG,2014B,632577,565,4.2164179104477615,24,36,211,134,30,6,175,23.541666666666668
GGG,2014B,632613,60,2.4,6,-8,95,25,10,6,103,10.0
GGG,2014B,632619,72,2.4,7,-6,220,30,11,5,226,10.285714285714286
GGG,2014B,632631,69,2.15625,9,0,59,32,15,5,59,7.666666666666667
GGG,2014B,632633,56,2.0,4,-8,3,28,11,5,11,14.0
GGG,2014B,632638,179,2.8870967741935485,10,-8,186,62,18,6,194,17.9
GGG,2014B,632640,906,2.9415584415584415,82,-8,235,308,52,7,243,11.048780487804878
GGG,2014B,632667,694,3.4356435643564356,66,-8,235,202,34,7,243,10.515151515151516
GGG,2014B,632673,370,3.1623931623931623,21,6,217,117,34,6,211,17.61904761904762
GGG,2014B,632675,857,4.558510638297872,34,-8,216,188,43,6,224,25.205882352941178
GGG,2014B,632687,297,2.2,23,-4,221,135,38,5,225,12.91304347826087
GGG,2014B,632936,1544,3.979381443298969,98,-5,238,388,55,7,243,15.755102040816327
GGG,2014B,632959,1009,3.3745819397993313,90,-8,241,299,49,7,249,11.21111111111111
GGG,2014B,632966,106,2.3043478260869565,15,-8,166,46,12,6,174,7.066666666666666
GGG,2014B,632989,812,3.2094861660079053,67,-6,239,253,53,7,245,12.119402985074627
GGG,2014B,633026,464,3.3142857142857145,31,6,181,140,36,7,175,14.96774193548387
GGG,2014B,633096,479,2.903030303030303,32,-1,169,165,40,7,170,14.96875
GGG,2014B,633098,481,3.1032258064516127,29,-8,222,155,42,6,230,16.586206896551722
GGG,2014B,633118,1443,3.0443037974683542,103,-4,237,474,43,6,241,14.009708737864077
GGG,2014B,633123,130,2.3214285714285716,10,2,225,56,13,5,223,13.0
GGG,2014B,633209,345,2.8048780487804876,20,-1,212,123,32,6,213,17.25
GGG,2014B,633285,731,2.8666666666666667,57,-8,222,255,43,6,230,12.824561403508772
GGG,2014B,633389,256,3.657142857142857,13,-8,145,70,21,5,153,19.692307692307693
GGG,2014B,633417,1235,2.7690582959641254,119,0,241,446,32,7,241,10.378151260504202
GGG,2014B,633429,742,3.078838174273859,52,-1,228,241,49,7,229,14.26923076923077
GGG,2014B,633435,33,1.65,8,7,84,20,9,4,77,4.125
GGG,2014B,633436,82,2.411764705882353,5,-2,12,34,16,6,14,16.4
GGG,2014B,633448,35,1.5909090909090908,7,2,36,22,10,4,34,5.0
GGG,2014B,633453,829,4.295336787564767,40,0,221,193,35,6,221,20.725
GGG,2014B,633459,1216,5.4774774774774775,31,-2,233,222,52,6,235,39.225806451612904
GGG,2014B,633464,556,2.8512820512820514,57,-4,221,195,37,6,225,9.75438596491228
GGG,2014B,633474,603,3.2950819672131146,32,1,211,183,43,7,210,18.84375
GGG,2014B,633498,202,2.6933333333333334,17,12,164,75,23,7,152,11.882352941176471
GGG,2014B,633514,272,2.9565217391304346,21,2,221,92,28,7,219,12.952380952380953
GGG,2014B,633515,10,1.4285714285714286,2,12,17,7,5,4,5,5.0
GGG,2014B,633585,314,3.0784313725490198,17,-8,232,102,26,6,240,18.470588235294116
GGG,2014B,633588,649,3.228855721393035,49,-8,229,201,49,6,237,13.244897959183673
GGG,2014B,633608,412,3.3225806451612905,25,-8,226,124,33,7,234,16.48
GGG,2014B,633609,555,4.111111111111111,25,9,237,135,40,6,228,22.2
GGG,2014B,633643,1092,4.493827160493828,53,-6,222,243,48,7,228,20.60377358490566
GGG,2014B,633660,1337,3.683195592286501,63,-8,229,363,55,6,237,21.22222222222222
GGG,2014B,633666,592,3.7948717948717947,28,-5,221,156,41,7,226,21.142857142857142
GGG,2014B,633682,425,2.814569536423841,29,3,222,151,38,5,219,14.655172413793103
GGG,2014B,633683,208,2.260869565217391,16,22,222,92,25,6,200,13.0
GGG,2014B,633685,2865,3.99581589958159,152,2,240,717,63,7,238,18.848684210526315
GGG,2014B,633690,484,3.1025641025641026,31,-4,220,156,39,7,224,15.612903225806452
GGG,2014B,633747,565,3.923611111111111,17,-6,217,144,44,6,223,33.23529411764706
GGG,2014B,633749,72,3.4285714285714284,4,-3,4,21,12,5,7,18.0
GGG,2014B,633923,949,2.688385269121813,86,-6,221,353,28,6,227,11.034883720930232
GGG,2014B,633956,651,3.8982035928143715,40,4,222,167,45,6,218,16.275
GGG,2014B,633967,16,2.2857142857142856,1,-2,-2,7,7,4,0,16.0
GGG,2014B,633979,902,2.238213399503722,110,-8,239,403,59,7,247,8.2
GGG,2014B,634018,916,5.6894409937888195,25,-5,225,161,44,7,230,36.64
GGG,2014B,634027,53,1.962962962962963,9,6,79,27,15,5,73,5.888888888888889
GGG,2014B,634061,749,3.707920792079208,34,-8,222,202,40,7,230,22.029411764705884
GGG,2014B,634066,111,2.707317073170732,12,2,89,41,15,5,87,9.25
GGG,2014B,634076,1202,4.6770428015564205,59,1,220,257,48,7,219,20.372881355932204
GGG,2014B,634234,2876,4.522012578616352,123,-7,229,636,61,7,236,23.382113821138212
GGG,2014B,634258,1005,3.513986013986014,60,-8,205,286,51,7,213,16.75
GGG,2014B,634273,378,4.395348837209302,17,-7,101,86,26,6,108,22.235294117647058
GGG,2014B,634311,22,1.5714285714285714,4,0,44,14,8,4,44,5.5
GGG,2014B,634316,649,2.8464912280701755,57,-8,235,228,41,6,243,11.385964912280702
GGG,2014B,634320,202,2.126315789473684,24,-1,235,95,22,6,236,8.416666666666666
GGG,2014B,634323,1422,4.361963190184049,58,2,220,326,49,7,218,24.517241379310345
GGG,2014B,634340,75,1.9736842105263157,9,-3,67,38,12,4,70,8.333333333333334
GGG,2014B,634344,426,3.55,30,-8,181,120,25,7,189,14.2
GGG,2014B,634345,26,5.2,2,63,166,5,4,4,103,13.0
GGG,2014B,634347,44,2.0,7,-6,73,22,14,6,79,6.285714285714286
GGG,2014B,634369,1993,4.920987654320988,106,-3,239,405,38,7,242,18.80188679245283
GGG,2014B,634404,907,5.095505617977528,31,4,222,178,38,7,218,29.258064516129032
GGG,2014B,634444,280,2.641509433962264,18,11,214,106,29,5,203,15.555555555555555
GGG,2014B,634461,363,3.2410714285714284,18,2,213,112,34,7,211,20.166666666666668
GGG,2014B,634470,327,2.725,23,-5,220,120,28,7,225,14.217391304347826
GGG,2014B,634494,131,2.519230769230769,12,-1,149,52,19,6,150,10.916666666666666
GGG,2014B,634498,394,2.8970588235294117,33,32,222,136,34,6,190,11.93939393939394
GGG,2014B,634503,527,2.7883597883597884,32,-1,222,189,44,7,223,16.46875
GGG,2014B,634529,413,4.049019607843137,13,6,231,102,32,6,225,31.76923076923077
GGG,2014B,634530,586,2.95959595959596,49,-7,224,198,44,6,231,11.959183673469388
GGG,2014B,634547,257,3.5694444444444446,12,-5,223,72,23,7,228,21.416666666666668
GGG,2014B,634551,520,3.2911392405063293,27,0,221,158,37,6,221,19.25925925925926
GGG,2014B,634562,97,3.730769230769231,6,2,25,26,11,4,23,16.166666666666668
GGG,2014B,634569,881,3.299625468164794,82,-4,217,267,42,7,221,10.74390243902439
GGG,2014B,634583,701,3.916201117318436,44,-6,208,179,37,6,214,15.931818181818182
GGG,2014B,634746,354,2.6029411764705883,23,2,222,136,37,7,220,15.391304347826088
GGG,2014B,634751,340,3.0357142857142856,14,2,204,112,27,6,202,24.285714285714285
GGG,2014B,634789,234,2.4893617021276597,16,-8,25,94,25,6,33,14.625
GGG,2014B,634822,368,3.717171717171717,17,-6,117,99,25,6,123,21.647058823529413
GGG,2014B,634848,285,2.2983870967741935,28,-2,192,124,30,6,194,10.178571428571429
GGG,2014B,634899,174,2.4166666666666665,12,-8,51,72,28,6,59,14.5
GGG,2014B,634933,20,2.2222222222222223,2,9,27,9,8,4,18,10.0
GGG,2014B,634968,221,3.7457627118644066,14,-7,86,59,20,5,93,15.785714285714286
GGG,2014B,634986,1178,3.6358024691358026,72,-8,240,324,49,7,248,16.36111111111111
GGG,2014B,635035,1908,3.719298245614035,111,-6,240,513,65,7,246,17.18918918918919
GGG,2014B,635052,209,2.863013698630137,17,-8,220,73,23,7,228,12.294117647058824
GGG,2014B,635233,288,2.742857142857143,15,-2,221,105,24,5,223,19.2
GGG,2014B,635506,934,3.3963636363636365,70,-1,234,275,46,7,235,13.342857142857143
GGG,2014B,635813,175,2.364864864864865,8,32,222,74,19,6,190,21.875
GGG,2014B,635885,32,1.5238095238095237,8,38,166,21,12,5,128,4.0
GGG,2014B,1338955,7,2.3333333333333335,2,3,9,3,2,2,6,3.5
GGG,2014B,1413027,1831,4.454987834549878,79,-5,236,411,47,7,241,23.17721518987342
GGG,2014B,1422737,326,2.3120567375886525,33,-6,195,141,37,5,201,9.878787878787879
GGG,2014B,1860171,723,2.386138613861386,66,-8,239,303,64,7,247,10.954545454545455
GGG,2014B,1882021,968,3.78125,38,0,213,256,59,6,213,25.473684210526315
GGG,2014B,1897611,804,2.2521008403361344,99,-6,230,357,40,6,236,8.121212121212121
GGG,2014B,1986312,6,1.2,2,59,64,5,3,3,5,3.0
GGG,2014B,1994632,662,3.430051813471503,48,-5,240,193,47,6,245,13.791666666666666
GGG,2014B,2067555,214,3.242424242424242,17,10,198,66,22,5,188,12.588235294117647
GGG,2014B,2081937,851,2.626543209876543,101,-8,238,324,43,7,246,8.425742574257425
GGG,2014B,2082945,541,3.40251572327044,30,-5,221,159,46,7,226,18.033333333333335
GGG,2014B,2135315,396,4.4,16,-2,220,90,30,7,222,24.75
GGG,2014B,2237813,32,2.6666666666666665,5,4,107,12,7,5,103,6.4
GGG,2014B,2252963,517,3.1144578313253013,39,3,211,166,35,7,208,13.256410256410257
GGG,2014B,2262510,329,2.911504424778761,19,-5,229,113,34,5,234,17.31578947368421
GGG,2014B,2264282,75,2.5,9,-5,159,30,10,4,164,8.333333333333334
GGG,2014B,2272474,400,3.225806451612903,30,8,228,124,34,6,220,13.333333333333334
GGG,2014B,2322120,8,2.0,1,2,2,4,4,2,0,8.0
GGG,2014B,2351589,1087,4.473251028806584,42,4,221,243,42,7,217,25.88095238095238
GGG,2014B,2392554,324,2.43609022556391,37,-4,220,133,29,5,224,8.756756756756756
GGG,2014B,2410140,28,2.1538461538461537,6,19,123,13,6,5,104,4.666666666666667
GGG,2014B,2445562,350,3.6458333333333335,27,-8,235,96,29,6,243,12.962962962962964
GGG,2014B,2452045,583,3.3505747126436782,21,-2,221,174,34,7,223,27.761904761904763
GGG,2014B,2477545,54,2.25,7,-7,17,24,11,5,24,7.714285714285714
GGG,2014B,2526485,1331,3.5876010781671157,77,-3,224,371,45,7,227,17.285714285714285
GGG,2014B,2533407,1187,3.3626062322946177,65,-8,230,353,64,7,238,18.26153846153846
GGG,2014B,2546763,18,2.0,3,19,59,9,6,4,40,6.0
GGG,2014B,2563715,509,2.5073891625615765,40,2,214,203,51,6,212,12.725
GGG,2014B,2574822,65,1.8571428571428572,9,-8,29,35,15,5,37,7.222222222222222
GGG,2014B,2574825,127,3.0238095238095237,12,-5,151,42,15,6,156,10.583333333333334
GGG,2014B,2577437,249,3.830769230769231,16,-2,122,65,20,6,124,15.5625
GGG,2014B,2619903,14,1.75,2,-6,8,8,6,4,14,7.0
GGG,2014B,2649914,817,3.730593607305936,30,33,234,219,42,7,201,27.233333333333334
GGG,2014B,2658277,443,5.5375,11,3,222,80,23,5,219,40.27272727272727
GGG,2014B,2672138,768,3.2,48,-8,235,240,62,7,243,16.0
GGG,2014B,2677135,419,2.774834437086093,35,1,232,151,42,7,231,11.971428571428572
GGG,2014B,2682002,813,5.018518518518518,28,39,236,162,38,7,197,29.035714285714285
GGG,2014B,2689480,826,2.2944444444444443,75,2,221,360,61,7,219,11.013333333333334
GGG,2014B,2695362,564,3.944055944055944,29,10,221,143,32,7,211,19.448275862068964
GGG,2014J,31205,381,2.8222222222222224,26,-4,170,135,27,7,174,14.653846153846153
GGG,2014J,52702,323,3.4,15,-6,227,95,29,6,233,21.533333333333335
GGG,2014J,60162,764,4.042328042328043,34,11,258,189,46,7,247,22.470588235294116
GGG,2014J,63949,432,3.4015748031496065,30,-15,210,127,28,6,225,14.4
GGG,2014J,92103,114,2.326530612244898,13,-12,30,49,16,5,42,8.76923076923077
GGG,2014J,121182,92,1.803921568627451,8,123,228,51,18,5,105,11.5
GGG,2014J,125407,160,2.051282051282051,14,0,215,78,17,6,215,11.428571428571429
GGG,2014J,131314,292,4.5625,15,72,230,64,15,5,158,19.466666666666665
GGG,2014J,132932,447,3.7563025210084033,37,-1,235,119,26,5,236,12.08108108108108
GGG,2014J,141827,460,3.2167832167832167,36,-10,226,143,42,5,236,12.777777777777779
GGG,2014J,181251,19,2.375,2,-6,35,8,7,5,41,9.5
GGG,2014J,198167,2029,4.090725806451613,96,-13,253,496,60,7,266,21.135416666666668
GGG,2014J,226879,1048,3.6515679442508713,52,-2,250,287,48,7,252,20.153846153846153
GGG,2014J,226890,169,2.640625,16,31,264,64,17,5,233,10.5625
GGG,2014J,232480,102,2.7567567567567566,12,18,170,37,19,7,152,8.5
GGG,2014J,237921,2431,3.816326530612245,126,-9,264,637,68,7,273,19.293650793650794
GGG,2014J,239751,994,4.97,40,-4,228,200,40,7,232,24.85
GGG,2014J,263341,914,2.6882352941176473,92,5,236,340,36,6,231,9.934782608695652
GGG,2014J,275136,416,3.0144927536231885,28,29,228,138,40,7,199,14.857142857142858
GGG,2014J,276893,894,4.584615384615384,58,-15,228,195,38,6,243,15.413793103448276
GGG,2014J,290854,1166,3.4702380952380953,61,-2,228,336,42,7,230,19.114754098360656
GGG,2014J,291937,147,2.826923076923077,10,-9,22,52,15,5,31,14.7
GGG,2014J,302145,605,2.980295566502463,31,-12,230,203,45,7,242,19.516129032258064
GGG,2014J,302522,310,3.195876288659794,26,-1,179,97,29,7,180,11.923076923076923
GGG,2014J,308807,523,2.9548022598870056,40,4,235,177,40,6,231,13.075
GGG,2014J,313925,469,3.8442622950819674,23,29,228,122,44,6,199,20.391304347826086
GGG,2014J,317399,42,1.6153846153846154,7,1,193,26,10,4,192,6.0
GGG,2014J,323940,468,3.8048780487804876,20,8,224,123,32,6,216,23.4
GGG,2014J,330682,812,3.5929203539823007,52,-16,221,226,53,7,237,15.615384615384615
GGG,2014J,338113,1274,5.375527426160337,65,-9,252,237,50,7,261,19.6
GGG,2014J,339645,540,3.884892086330935,29,32,225,139,43,7,193,18.620689655172413
GGG,2014J,340242,395,2.9044117647058822,39,-5,228,136,35,7,233,10.128205128205128
GGG,2014J,342946,359,2.639705882352941,41,-16,239,136,26,6,255,8.75609756097561
GGG,2014J,343655,494,3.7709923664122136,24,9,219,131,44,6,210,20.583333333333332
GGG,2014J,348837,799,2.8434163701067616,62,-15,228,281,44,7,243,12.887096774193548
GGG,2014J,350944,666,3.679558011049724,43,-1,252,181,45,7,253,15.488372093023257
GGG,2014J,358341,608,3.3591160220994474,35,37,229,181,59,6,192,17.37142857142857
GGG,2014J,358966,1325,3.0320366132723113,117,-15,261,437,47,6,276,11.324786324786325
GGG,2014J,370129,77,1.75,7,11,34,44,10,5,23,11.0
GGG,2014J,371402,564,3.5031055900621118,28,-4,254,161,43,7,258,20.142857142857142
GGG,2014J,372141,607,2.2734082397003745,61,-2,226,267,31,6,228,9.950819672131148
GGG,2014J,380599,1261,4.585454545454546,48,-14,246,275,56,7,260,26.270833333333332
GGG,2014J,380668,1241,3.6392961876832843,61,3,257,341,53,7,254,20.34426229508197
GGG,2014J,383608,9,1.5,2,5,24,6,5,3,19,4.5
GGG,2014J,386180,945,3.5261194029850746,52,-5,229,268,51,7,234,18.173076923076923
GGG,2014J,387446,771,3.893939393939394,49,-1,229,198,38,7,230,15.73469387755102
GGG,2014J,388259,376,4.423529411764706,12,2,210,85,25,7,208,31.333333333333332
GGG,2014J,396532,109,2.422222222222222,7,0,57,45,19,6,57,15.571428571428571
GGG,2014J,402596,97,1.8653846153846154,14,-16,40,52,18,6,56,6.928571428571429
GGG,2014J,410043,204,2.7945205479452055,11,13,62,73,27,5,49,18.545454545454547
GGG,2014J,414633,1132,2.9250645994832043,77,-16,263,387,56,7,279,14.7012987012987
GGG,2014J,415307,27,2.7,3,-5,93,10,4,3,98,9.0
GGG,2014J,416700,770,3.2083333333333335,56,-16,228,240,46,7,244,13.75
GGG,2014J,423093,1336,4.671328671328672,51,-16,231,286,47,7,247,26.19607843137255
GGG,2014J,429004,721,2.773076923076923,107,-8,264,260,47,7,272,6.738317757009346
GGG,2014J,439170,426,3.4918032786885247,28,-2,230,122,30,6,232,15.214285714285714
GGG,2014J,442987,958,4.719211822660099,38,-12,214,203,51,6,226,25.210526315789473
GGG,2014J,443765,1557,2.8940520446096656,130,-16,226,538,52,7,242,11.976923076923077
GGG,2014J,465567,481,2.796511627906977,32,0,173,172,40,6,173,15.03125
GGG,2014J,465952,452,2.4972375690607733,33,10,228,181,27,6,218,13.696969696969697
GGG,2014J,470187,160,2.5806451612903225,14,12,229,62,19,5,217,11.428571428571429
GGG,2014J,470900,775,4.144385026737968,24,11,217,187,44,7,206,32.291666666666664
GGG,2014J,472049,160,2.388059701492537,25,-12,101,67,22,6,113,6.4
GGG,2014J,478886,941,3.1898305084745764,74,-11,228,295,56,7,239,12.716216216216216
GGG,2014J,480914,8,1.1428571428571428,2,-1,7,7,5,3,8,4.0
GGG,2014J,498564,152,2.533333333333333,9,-1,144,60,21,7,145,16.88888888888889
GGG,2014J,499187,496,3.3066666666666666,38,31,228,150,37,6,197,13.052631578947368
GGG,2014J,500915,84,1.826086956521739,13,-10,100,46,13,5,110,6.461538461538462
GGG,2014J,501888,580,3.625,29,3,210,160,40,6,207,20.0
GGG,2014J,505216,1685,4.170792079207921,90,-8,261,404,56,7,269,18.72222222222222
GGG,2014J,505762,557,2.5318181818181817,49,-16,227,220,50,6,243,11.36734693877551
GGG,2014J,506205,297,2.1366906474820144,32,2,236,139,34,6,234,9.28125
GGG,2014J,513166,441,3.0413793103448277,40,5,233,145,33,7,228,11.025
GGG,2014J,514648,586,2.515021459227468,56,-1,221,233,51,6,222,10.464285714285714
GGG,2014J,515345,110,2.2448979591836733,9,5,116,49,16,7,111,12.222222222222221
GGG,2014J,517263,453,2.0405405405405403,46,22,223,222,44,7,201,9.847826086956522
GGG,2014J,521631,682,2.978165938864629,39,-3,228,229,41,7,231,17.487179487179485
GGG,2014J,527039,214,3.0140845070422535,23,0,143,71,17,4,143,9.304347826086957
GGG,2014J,527538,688,4.382165605095541,22,1,240,157,39,7,239,31.272727272727273
GGG,2014J,532862,241,3.5970149253731343,10,-1,85,67,26,7,86,24.1
GGG,2014J,534672,369,2.9285714285714284,34,-9,229,126,34,7,238,10.852941176470589
GGG,2014J,537115,104,2.08,16,5,185,50,13,6,180,6.5
GGG,2014J,541774,60,2.4,8,8,172,25,10,4,164,7.5
GGG,2014J,546286,494,2.297674418604651,54,-3,228,215,51,7,231,9.148148148148149
GGG,2014J,546724,696,2.7509881422924902,56,5,234,253,40,6,229,12.428571428571429
GGG,2014J,547334,54,2.25,4,4,60,24,12,6,56,13.5
GGG,2014J,554580,1654,3.1444866920152093,78,3,261,526,63,7,258,21.205128205128204
GGG,2014J,558486,623,2.5850622406639006,34,-1,222,241,48,6,223,18.323529411764707
GGG,2014J,559366,90,1.9565217391304348,12,19,161,46,10,4,142,7.5
GGG,2014J,559766,1271,4.444055944055944,43,-16,157,286,45,7,173,29.558139534883722
GGG,2014J,560643,93,2.90625,8,33,99,32,16,5,66,11.625
GGG,2014J,561419,374,2.791044776119403,25,-11,226,134,44,7,237,14.96
GGG,2014J,566512,379,3.4454545454545453,26,-8,269,110,29,6,277,14.576923076923077
GGG,2014J,568852,753,3.2882096069868996,65,-16,267,229,44,7,283,11.584615384615384
GGG,2014J,569374,172,2.0476190476190474,17,-8,200,84,25,6,208,10.117647058823529
GGG,2014J,569672,265,3.8970588235294117,15,-8,223,68,23,6,231,17.666666666666668
GGG,2014J,571583,683,3.2836538461538463,70,-14,223,208,47,6,237,9.757142857142858
GGG,2014J,572471,812,3.7247706422018347,50,-15,229,218,49,7,244,16.24
GGG,2014J,573054,821,3.0634328358208953,59,5,269,268,51,6,264,13.915254237288135
GGG,2014J,573320,141,3.710526315789474,4,31,225,38,11,5,194,35.25
GGG,2014J,574642,149,2.709090909090909,13,-15,38,55,21,7,53,11.461538461538462
GGG,2014J,578797,572,2.9791666666666665,35,-6,223,192,40,6,229,16.34285714285714
GGG,2014J,579125,470,2.764705882352941,34,-2,228,170,41,7,230,13.823529411764707
GGG,2014J,581957,173,2.8360655737704916,11,-14,59,61,23,6,73,15.727272727272727
GGG,2014J,584099,447,5.079545454545454,19,49,227,88,21,5,178,23.526315789473685
GGG,2014J,586371,652,5.054263565891473,23,3,223,129,36,6,220,28.347826086956523
GGG,2014J,587909,892,2.6867469879518073,60,-16,237,332,53,7,253,14.866666666666667
GGG,2014J,589562,723,4.355421686746988,33,-10,228,166,33,7,238,21.90909090909091
GGG,2014J,591755,422,3.6695652173913045,21,-10,226,115,34,6,236,20.095238095238095
GGG,2014J,593658,323,2.584,25,-16,228,125,34,6,244,12.92
GGG,2014J,595041,1,1.0,1,-8,-8,1,1,1,0,1.0
GGG,2014J,595941,838,3.379032258064516,46,-8,228,248,53,7,236,18.217391304347824
GGG,2014J,599282,1315,10.354330708661417,42,21,228,127,23,6,207,31.30952380952381
GGG,2014J,600320,695,3.3902439024390243,49,2,266,205,41,7,264,14.183673469387756
GGG,2014J,602360,666,2.3785714285714286,56,-16,268,280,42,7,284,11.892857142857142
GGG,2014J,603585,28,2.0,5,30,192,14,6,4,162,5.6
GGG,2014J,604061,116,2.230769230769231,5,64,220,52,18,5,156,23.2
